fips,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75-84,85+
20153,831,382,428,378,483,685,509,439,180
20155,29560,14701,15403,13596,14925,16877,12325,8359,3635
20157,1727,881,738,774,1013,1351,1047,871,397
20159,4162,2809,1970,1744,2097,2518,1700,1260,539
20161,26002,43286,24182,12782,10761,11959,8040,4919,2610
20163,1878,875,918,877,1052,1251,855,621,327
20165,1077,536,512,472,663,822,565,448,267
20167,3298,1565,1462,1420,1905,2314,1695,1213,572
20169,27276,12962,13402,13139,13664,14521,10212,6332,2867
20171,2709,1356,1092,1480,1327,1768,1196,770,366
20173,254825,116058,134015,115104,117175,121444,80369,45953,21417
20175,13931,6183,6546,5392,5194,4655,2959,1777,679
20177,83441,37898,43565,38611,42499,46549,32866,18560,9490
20179,1042,393,552,474,541,691,480,392,176
20181,3258,1515,1725,1701,1349,1790,1419,850,560
20183,1230,707,513,582,807,1000,736,532,376
20185,1611,644,751,646,858,984,691,554,227
20187,1042,289,382,499,453,459,312,269,116
20189,3114,1118,1199,1237,1317,1315,902,613,262
20191,11116,5013,4843,4829,5683,6433,4374,2818,1379
20193,3504,2496,1979,1555,1852,1995,1449,984,432
20195,1195,680,485,575,725,1025,786,600,211
20197,2890,1091,1203,1332,1627,1914,1311,747,385
20199,651,258,276,263,271,362,243,186,133
20201,2190,1015,892,963,1181,1363,1109,806,445
20203,1172,401,517,411,489,544,406,313,206
20205,3466,1378,1513,1560,1714,2226,1653,960,404
20207,955,330,487,451,589,747,530,409,138
20209,88036,37878,45890,39323,37656,38198,24893,14080,6848
21001,7351,5415,3898,3976,4664,4858,3715,2217,787
21003,9251,4064,4700,4553,5214,5086,3981,2078,772
21005,10083,4024,4627,5699,5876,5237,3834,2180,771
21007,3241,1581,1537,1856,1859,2188,1723,959,395
21009,20375,9393,9964,10214,11397,11305,8921,5350,2110
21011,5556,2376,2416,2858,3068,3228,2250,1315,521
21013,12496,6249,6877,6751,7733,7866,6551,3272,1545
21015,59756,23101,28431,30991,30735,27651,18464,8927,3291
21017,8817,4008,4419,4414,5382,5203,4145,2505,928
21019,20700,9781,11381,11861,12383,13059,9861,5498,2987
21021,11693,8112,5945,6435,7132,7345,5766,3434,1599
21023,3613,1671,1642,1783,2147,2140,1510,837,353
21025,5403,2853,2791,3158,3382,3484,2602,1237,625
21027,8622,3671,3864,4158,5184,5415,4378,2199,749
21029,32768,15433,17234,18242,20115,18734,13765,6228,2604
21031,5058,2337,2742,2716,3063,3171,2502,1490,519
21033,6116,2734,2904,3161,3742,3845,3206,1860,630
21035,14758,15311,8796,7970,8300,8910,7769,4270,1716
21037,38650,22383,23513,20637,22837,23263,15531,8937,4334
21039,1864,816,922,1036,1074,1102,969,546,346
21041,5046,2252,2706,2574,2637,2711,2059,1082,578
21043,12107,6269,6080,6366,6781,7096,5456,2884,1170
21045,7314,3337,3541,3728,3940,4221,3800,1926,824
21047,37927,23102,21542,14882,12971,13550,10098,6411,2676
21049,15574,6805,8120,8802,9192,9112,7157,3692,1608
21051,9249,4667,5900,5737,5678,5281,4018,2208,920
21053,4583,1834,2169,2268,2494,2623,2139,1186,340
21055,4028,1752,1934,1994,2267,2525,2187,1256,502
21057,3137,1636,1486,1522,1755,2119,1674,981,359
21059,46113,20647,23363,22125,23827,24450,18323,11176,4623
21061,4797,2872,2678,2931,3117,3524,2970,1435,706
21063,2831,1669,1838,1996,2039,2079,1862,873,530
21065,6238,2689,3175,3307,4178,3822,3283,1555,526
21067,127608,92608,86741,74519,69384,68763,46164,25013,12146
21069,6547,2723,3083,3228,3518,3524,2846,1474,568
21071,18777,9619,9840,10384,10814,12021,8950,4909,1800
21073,22139,12019,12419,12887,13000,14494,10326,5275,2501
21075,2672,1621,1549,1313,1654,1909,1451,867,414
21077,3581,1437,1603,1739,1931,1898,1271,518,153
21079,7085,3008,3416,3887,4396,4774,3341,1721,797
21081,12730,5133,5497,6030,6595,5635,4140,2065,723
21083,17851,7811,8427,8924,9542,9831,7716,4423,1893
21085,12606,5787,6071,6355,6621,7104,5426,2774,1301
21087,4670,2354,2239,2433,2789,2979,2410,1461,605
21089,14995,6851,7408,8271,9019,9349,7722,4481,1704
21091,3644,1575,1501,1853,2013,1953,1647,773,274
21093,52169,25942,27285,25350,27282,25500,17389,9661,3926
21095,12859,6269,6615,6533,7250,8338,6200,3255,1427
21097,8340,3818,3785,4398,4752,5024,4004,2056,915
21099,8225,3697,3732,3985,4971,4821,3452,2054,721
21101,20586,9031,10886,10439,11591,12795,8997,4831,2020
21103,6813,3058,3120,3320,3962,4239,2956,1555,556
21105,1970,1233,1015,1014,1255,1403,1277,914,329
21107,21184,9502,10867,10423,11831,12919,9591,5736,2252
21109,6045,2920,3150,3557,3620,4048,2963,1591,426
21111,339706,166836,204882,180766,186917,194086,131845,75571,36125
21113,24170,11475,11840,11861,12605,11978,8720,4744,1941
21115,10879,4952,5569,5935,6141,6713,5001,2697,1000
21117,74570,33604,44117,38784,39875,39762,26055,13542,6804
21119,6512,3895,3256,3878,4300,4421,3153,1742,549
21121,15429,7721,7581,7742,8566,8463,7489,4160,1356
21123,6252,3134,3352,3295,3707,4190,2857,1900,681
21125,27478,12386,14521,15113,15255,15290,11349,6082,2284
21127,7221,3295,3474,3666,4015,4208,3272,1671,597
21129,2832,1474,1489,1545,2107,1935,1360,786,180
21131,5568,2577,2824,2924,3335,3442,2614,1483,489
21133,11236,5530,6018,6282,6624,7711,5934,2987,1099
21135,5735,2845,2855,3169,3464,3658,2688,1425,573
21137,11492,4805,5428,6030,6615,6452,5055,2811,1066
21139,3915,1861,2005,2056,2585,2830,2431,1048,599
21141,12801,5492,5911,6177,6774,6995,5552,3480,853
21143,2410,1450,1616,1763,2228,2524,2214,1179,286
21145,29934,14047,15809,15991,16888,18995,14146,8011,4117
21147,8387,4353,4874,5092,4911,4781,3786,1860,545
21149,4106,1782,1763,2052,2334,2356,2033,1109,445
21151,35018,30654,19420,19310,19201,18967,14007,7101,3389
21153,6132,2897,2910,3305,3664,3434,2508,1298,539
21155,8728,3688,4430,4375,4986,4712,3451,1961,816
21157,13246,5994,6657,7301,8239,9056,7857,4323,1569
21159,5293,2930,3572,3192,3272,3139,2146,1315,429
21161,8166,4028,3802,4205,4312,4784,3410,1707,1157
21163,13026,5969,6986,6910,7315,6700,4834,2802,789
21165,2403,973,1375,1282,1796,1585,1423,576,289
21167,9255,4400,4374,4701,5629,5896,4366,2355,1056
21169,4564,1947,2218,2224,2695,2852,2075,1412,531
21171,4726,2132,2160,2300,2636,2863,2173,1296,420
21173,13003,5559,6498,6990,7076,6614,5182,2913,850
21175,4544,2384,3100,3098,3156,3519,2280,1330,517
21177,13857,8028,7412,7801,8263,8611,6962,4294,1250
21179,20022,8749,9794,10098,11149,10725,7094,3464,1674
21181,2942,1470,1379,1524,1835,1901,1325,846,239
21183,11117,4962,5524,5409,5776,6647,5011,2918,926
21185,27356,11475,11163,15318,16761,13893,9653,3745,2157
21187,5062,2013,2320,2442,2637,3287,2383,1215,502
21189,1908,1148,1066,1280,876,1420,929,531,275
21191,6470,3234,3090,3437,3950,4043,2963,1341,483
21193,12400,6078,6859,7492,7859,8338,6142,2870,1408
21195,27574,15285,14994,15961,17216,18606,13575,7401,3200
21197,6081,2804,3039,3253,3374,3281,2570,1244,471
21199,29282,12719,14752,15402,17060,16854,13481,7436,3021
21201,686,447,339,409,484,508,591,374,64
21203,6920,3494,3427,3910,4413,4383,3562,1828,673
21205,9632,11321,5482,5393,5695,5741,4102,2373,1050
21207,7785,3552,3590,4071,4929,4775,3903,2247,780
21209,24046,11460,11771,13418,12504,11119,7710,3600,1693
21211,20567,9184,10192,11399,11560,10970,7933,3891,1579
21213,8815,3637,4309,4800,4306,4708,3492,1797,841
21215,7539,3124,3353,4234,4931,4222,2968,1089,538
21217,11869,7483,6121,5599,6388,6742,5506,2957,1737
21219,5783,2389,2646,2492,2810,2775,2240,1149,664
21221,6225,2486,2533,3489,3745,4084,3798,1683,726
21223,4053,1621,1697,2169,2358,2381,1780,667,473
21225,5788,4495,3508,3216,3599,3834,2676,1380,682
21227,52984,40648,30023,27407,26482,26524,19373,10599,4138
21229,5080,2761,2261,2567,2928,2892,2209,1355,483
21231,9154,4544,5051,5190,5762,6292,5016,2374,1435
21233,5817,2904,3007,3022,3250,3543,2498,1530,546
21235,18381,10057,8685,8709,9345,9663,7371,3832,1392
21237,3623,1451,1479,1998,1909,2140,1722,909,262
21239,10404,4873,4825,5546,6228,6516,4653,2241,923
22001,34038,15206,16811,14885,16211,16527,11501,6332,2975
22003,10350,5440,6873,6389,6506,6047,4533,2477,954
22005,57684,22680,28995,29631,27740,24011,16507,7707,2809
22007,10477,5679,5323,5748,6167,6238,4666,2646,821
22009,20009,8874,10554,9723,10953,10693,8246,4687,1943
22011,16779,7311,8788,8217,8292,8246,6158,3268,1312
22013,6335,3269,3180,3014,3566,3801,2957,1821,855
22015,60948,28301,35530,30317,29006,29044,20611,12013,4597
22017,129302,63284,71001,61330,61579,67277,47972,26927,13331
22019,99118,47541,54465,46919,48383,51665,35451,20201,8245
22021,4634,2613,2291,2325,2598,2726,2058,1097,528
22023,3273,1936,1434,1677,1939,2228,1547,891,326
22025,4072,2334,2542,1964,2187,2621,1859,1132,326
22027,6451,4461,4493,4142,4128,4168,3404,1988,900
22029,10340,4925,5078,4808,4937,5582,3971,2663,817
22031,12369,5913,6213,6210,6874,7162,5364,2977,1028
22033,209691,149520,129085,102841,104133,108468,75585,41080,17775
22035,3892,2769,2306,1705,1854,1979,1401,700,380
22037,7870,4235,4836,4557,5103,5757,4055,2049,722
22039,18003,9067,9075,8218,9177,8758,6594,3752,1373
22041,10036,4709,4890,4401,4790,5297,4067,2395,1150
22043,9169,4333,5954,5503,5286,4930,3996,2078,781
22045,40030,17810,19559,16922,19051,18809,13407,7683,3067
22047,13917,7480,8952,7863,8515,8093,5547,3382,1050
22049,6719,3331,3748,3571,3862,3986,3310,1961,779
22051,197443,97468,122115,105973,112014,117119,81830,45369,21546
22053,15732,7222,7745,6971,8096,7945,5814,3263,1618
22055,110079,57674,72489,57522,56489,55324,35708,19287,8551
22057,45483,22934,26012,22109,25902,23539,16953,9527,4038
22059,7201,3801,4063,4000,3563,4192,3153,1747,804
22061,19100,25671,11661,8615,8897,9561,7399,4199,1980
22063,67011,27495,35293,34555,33500,30890,21401,10426,3815
22065,5254,2593,3313,2508,2589,2612,1823,1050,373
22067,14071,6283,6713,6348,6467,7530,5567,3748,1058
22069,18709,15860,8901,7711,8481,9126,7414,4123,1836
22071,175227,109476,135376,99967,99448,108329,72319,40060,19876
22073,79907,38956,41788,37559,36568,37746,26974,15449,7078
22075,12874,6069,6227,6132,6694,6152,4124,2655,1027
22077,10080,4519,4871,4564,5630,6136,4798,2455,1294
22079,67185,31476,34446,31184,32375,33363,24846,14272,5942
22081,4314,2173,1841,1945,2238,2342,1836,909,553
22083,9914,4663,4895,4758,4800,5381,3935,2161,984
22085,10709,4869,5334,4860,5533,6103,5289,2744,1179
22087,23235,11575,13930,10951,10711,11180,7390,4086,1599
22089,25574,11842,12724,12590,14249,13614,8311,4366,1833
22091,4951,3054,2437,2933,2731,3186,2390,1441,555
22093,10053,5087,5506,4403,5657,6023,4045,2468,827
22095,22331,10295,11486,10291,11853,11636,7440,4118,1674
22097,44925,19354,21013,18859,20319,21656,15859,9098,3978
22099,25845,11965,13807,12741,13623,13608,9363,4680,2101
22101,25910,12705,13391,12556,13426,13962,10097,5519,2367
22103,113098,46946,53148,56835,62631,63830,46361,22823,9280
22105,63018,31744,36552,29833,30180,31866,22033,11586,4150
22107,2306,1062,997,953,1034,1358,1120,612,268
22109,58919,27213,31721,27185,29879,29052,20163,11023,4618
22111,10596,5187,5440,5148,5524,6347,5305,2716,1079
22113,31100,13119,15340,14387,15788,15504,10494,6356,2526
22115,24157,14558,15294,11719,9057,8965,7260,3850,1549
22117,22609,9937,11295,10842,11279,13041,9572,4946,2048
22119,19436,9988,10099,9309,10784,10975,8742,5314,2496
22121,11604,5317,6719,5574,6257,6097,4086,2295,715
22123,5243,2453,2634,2711,2652,2777,2255,1424,504
22125,4898,4447,3424,3628,3734,3607,2886,1176,450
22127,6808,3627,3569,3829,3909,4147,3257,1658,729
23001,45757,22424,24819,24331,27901,27822,19766,11036,4830
23003,25592,14362,12952,14082,17830,20071,15676,9529,3844
23005,113053,63702,71096,66574,77840,79592,55890,31061,15136
23007,10636,7418,6061,5791,7783,8669,6754,3254,1862
23009,18680,10112,10530,10897,13753,16806,12561,6298,3093
23011,49787,26304,27204,27460,33363,35692,25347,14324,6151
23013,15064,7593,8171,8956,10145,12677,10085,5481,2690
23015,11970,6246,6155,6612,8410,10473,9238,4994,2042
23017,21850,10250,11234,11730,15236,16845,12192,6365,3244
23019,55647,38202,36050,32113,38164,40449,28047,16648,7397
23021,5767,2860,2783,3279,4317,5194,4353,2136,918
23023,13716,6709,7785,7627,9548,10425,7724,4299,1850
23025,20232,9543,10160,11645,13966,14956,11345,5718,2663
23027,13732,6837,7378,8088,9077,10981,8297,3998,1722
23029,10518,5700,5347,5751,7188,8478,6650,3668,1611
23031,80818,39678,44988,45380,55783,59043,42492,22981,10893
24001,25808,20148,16273,15026,17119,17406,14431,8656,4068
24003,239979,117147,142011,132301,145085,135024,95663,48949,21555
24005,343470,180655,209784,185538,201487,206817,143905,85518,44454
24009,39314,18586,17347,19111,26121,22191,14147,6951,3594
24011,13911,6770,7077,7094,8402,7682,5524,3003,1451
24013,69387,34912,32307,35191,46778,42361,30404,15856,7678
24015,45633,21135,22404,24217,27651,26878,18310,8962,3843
24017,69333,32111,34394,36517,42096,33963,21985,11098,4521
24019,14141,6730,7328,7000,8307,9453,7185,4149,1787
24021,109091,52746,56080,58092,66309,59691,40342,21523,10820
24023,10845,6000,5723,6219,7243,7942,6553,3686,1536
24025,108758,52790,56588,56190,67127,63563,45426,24022,10817
24027,136078,59213,68410,73810,80296,71085,47984,23688,10750
24029,7493,5982,4332,3478,4837,5718,5330,3183,1398
24031,443267,199043,249135,250550,256506,244440,164034,92318,45576
24033,380664,206578,238999,217351,225092,206170,133567,66476,27566
24035,19245,8882,8959,9459,13097,12665,9604,4723,2173
24037,50238,23899,27034,25579,28832,25365,16774,8898,3720
24039,9283,9006,5992,5629,6158,6397,4917,2765,1289
24041,13475,6867,7001,7442,8939,10245,9902,5507,2868
24043,63636,30213,34474,34465,38629,36315,26722,15734,7186
24045,45459,35156,23765,22323,24297,25494,18578,10448,4520
24047,20060,11270,10501,10541,14322,15659,14183,8359,3364
24510,291533,176748,218849,156568,164489,168536,112985,65414,29541
25001,77339,48194,41009,42248,57465,71678,64659,37871,17523
25003,51533,33445,28575,28548,35914,40653,31230,18109,9998
25005,235377,127982,131882,132965,152158,143537,103903,59113,31003
25007,7553,4536,4515,4720,5067,6442,4875,2248,1503
25009,336546,179168,178729,178651,209548,204532,143582,79871,43915
25011,25115,14094,15681,15214,17856,21458,14842,7410,3730
25013,210039,120998,116322,105033,119709,122105,85259,48978,26805
25015,50955,65854,32565,30396,36714,40286,29011,15446,7691
25017,642634,366773,438053,388010,413870,391629,271706,160699,80090
25019,4508,2531,3357,2918,2854,2956,1974,1043,479
25021,293375,148639,165734,162861,189064,180641,127512,75509,39598
25023,226917,112785,107584,118432,143789,140312,102807,55044,25676
25025,287904,242500,311534,197301,177770,174635,120966,71682,35289
25027,352056,193361,191891,190708,223056,210895,141592,78925,41588
26001,2460,1412,1211,1362,2120,3129,3079,1688,613
26003,2526,1599,1633,1683,2139,2619,2035,1048,677
26005,49998,21265,23168,23850,27530,28003,20262,10523,4497
26007,11259,5754,5621,5875,7119,8656,6516,4077,2010
26009,7669,3726,3467,3846,5086,6366,5618,3218,1130
26011,4727,2574,2480,2566,3390,4126,3344,1813,751
26013,2583,1465,2009,1575,1831,2043,1648,913,337
26015,25724,11361,11908,12793,15389,16083,11773,6355,2602
26017,44895,22927,24306,23578,27007,29835,22244,13319,6005
26019,5658,2595,2824,2989,3763,4418,3819,2185,799
26021,67655,33239,33140,33179,37585,41305,30904,17077,9045
26023,18568,8240,9198,8935,9968,10632,7871,4586,1745
26025,60955,29580,30342,29744,32894,35073,24929,14284,6931
26027,21118,10364,9878,10704,13184,14307,11652,6107,2156
26029,9104,4468,4423,4419,5828,7051,5450,3175,1135
26031,8474,4627,4170,4660,5875,7498,6347,3367,1459
26033,13555,10452,8334,8394,9157,8890,6774,3731,1932
26035,11063,5267,5524,5684,6845,8110,6848,3773,1269
26037,31540,15558,15296,15783,18536,18041,13049,7127,3197
26039,4834,2343,2179,2305,3495,3950,3359,1878,634
26041,13867,6595,6817,6910,8477,10251,7523,4855,2079
26043,10058,4585,5064,5111,6581,7179,5442,3306,1668
26045,43878,22403,23737,23022,25818,27735,20400,10668,4878
26047,11732,6044,6248,6213,7314,8870,6537,3737,1639
26049,197712,95734,96303,98440,107522,110786,79216,46486,20384
26051,8722,3982,3948,4205,5397,6649,5907,3309,1130
26053,5352,3834,3476,3343,4010,4844,3925,2477,1162
26055,36243,17401,22128,19551,22850,25175,17814,9479,4509
26057,15390,9664,8956,8372,9232,9110,6686,3814,2280
26059,17792,9303,8323,8695,10290,11280,8307,4626,1819
26061,13432,15307,7031,6204,6777,7956,6417,3868,1832
26063,10947,5284,5107,5437,6972,8241,6762,4200,1979
26065,116948,109106,73367,59909,60502,65793,45002,24601,11566
26067,26435,13131,14430,14689,15327,14496,10059,5217,2067
26069,8115,4317,4264,4215,5812,7580,6924,4013,1571
26071,3232,1556,1614,1712,2343,3327,2580,1441,1093
26073,21011,33959,14355,10674,11470,12255,8258,4475,2125
26075,69195,34998,35532,36282,41169,42079,30442,17235,7829
26077,110009,87621,63040,54626,55502,59459,42240,24098,11790
26079,6537,2655,3161,3322,4004,4388,3398,1680,558
26081,293156,139905,169338,140781,146448,143750,91721,52918,26682
26083,698,453,318,428,412,699,697,411,96
26085,3267,1753,1704,1819,2278,3329,2818,1390,517
26087,35429,17087,16073,18542,23680,23752,16613,8452,3235
26089,6498,3382,3223,3352,4347,6437,5403,3295,1337
26091,40657,21289,20244,21297,23423,24976,18822,10087,4593
26093,72671,33334,32842,37070,48308,46498,31266,16171,6182
26095,1989,1234,1514,1422,1548,1634,1321,819,469
26097,3326,2164,1662,1909,2596,3295,2760,1527,678
26099,364672,176514,200990,198722,223253,221401,154371,87202,44486
26101,8390,4616,4290,4360,5592,7022,5661,3123,1370
26103,22845,21771,14283,12733,14316,17564,12547,6821,3496
26105,10958,5248,5381,5253,6452,7921,6259,3694,1358
26107,14801,15256,8324,7145,8305,9729,7748,4231,1692
26109,8088,3907,3982,4258,5557,6561,4965,2939,1433
26111,34560,17921,18123,17712,21350,21190,14740,9124,4267
26113,5338,2234,2560,2337,3055,3341,2688,1511,521
26115,65833,31319,32000,33801,40084,41645,28368,16107,7003
26117,25449,11395,13294,13004,14937,14868,10744,5920,2529
26119,2734,1420,1333,1462,2121,3220,2621,1445,611
26121,78675,36930,40666,37975,41234,44639,31092,17230,8080
26123,18094,7578,8560,8547,10560,11114,8325,4503,1866
26125,518926,251132,282897,287297,323979,322074,223531,120529,59925
26127,10249,5202,4401,4588,5541,5939,4714,2437,1122
26129,7027,3334,3297,3562,4456,5781,4867,2661,1055
26131,1546,969,747,908,1417,2045,1814,989,423
26133,8842,3731,3975,4148,4872,5388,4136,2339,1002
26135,2999,1553,1369,1353,1851,2580,2188,1263,458
26137,9616,4638,4370,4530,5927,6177,4858,2865,1120
26139,121562,74607,57014,56224,60625,59083,41444,23420,11280
26141,3782,1974,1729,2026,2627,3810,3272,2011,878
26143,7604,4131,3768,3934,5758,8313,7462,3835,1444
26145,84901,47341,43672,41810,46987,52701,38614,22872,10158
26147,66982,33010,32004,34823,43239,43686,31487,16962,7362
26149,28416,12133,13131,12595,13936,15244,11085,6342,2771
26151,15795,7216,7041,7452,9312,10483,7873,4501,2064
26153,2623,1260,1115,1412,1767,2284,1822,1057,479
26155,28402,13763,13764,14556,17444,17652,12399,6872,3198
26157,20978,9823,10325,10820,12805,13912,10256,5832,2280
26159,33652,15332,15426,16200,18984,20400,14492,7929,3139
26161,130657,128004,87504,73712,76736,77935,54394,28484,13072
26163,874766,451102,454571,435891,465149,478279,322210,185017,90975
26165,13200,5650,6456,6033,7313,7854,5839,3312,1343
27001,4442,2127,2126,2139,3155,4097,3937,2278,728
27003,149614,65886,80468,78799,88367,81883,52521,26454,11255
27005,12721,5048,5715,5574,6358,7644,5852,3176,1645
27007,19116,12537,9421,7825,8354,9511,6804,3935,1808
27009,16277,6935,10266,8371,8279,7870,5480,3316,1831
27011,1720,840,769,723,989,1214,1005,799,388
27013,22285,26081,14969,11217,10882,12071,8343,5118,2717
27015,9691,5518,4958,4319,5612,6266,4581,3296,1759
27017,13693,6079,7192,7557,8101,8299,5799,3208,1765
27019,42976,16166,18107,21313,24321,19569,10871,6022,2808
